run,id,drug_name,fact_type,extraction_method,extraction_confidence,governance_status,consensus_achieved,target_kb,condition_name,meddra_pt,meddra_name,meddra_soc_name,frequency,severity,interactant_name,clinical_effect,mechanism,fda_category,lab_name,ndc_code,strength,source_section_id,created_at
BASELINE,badb9336-5237-49b0-aedb-6841455d8ca5,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Dysarthria,10013887,Dysarthria,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.519142+00
BASELINE,3d90999d-7110-4263-94b3-ae53600b02d9,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Depression,10012378,Depression,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.523178+00
BASELINE,8fe600f4-a045-4de1-b913-5d56da5e3609,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Muscle twitching,10044565,Muscle twitching,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.524947+00
BASELINE,440aa7db-bb15-4703-be67-0bd9e78d036c,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Coordination abnormal,10010331,Coordination abnormal,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.529074+00
BASELINE,958b814c-07fb-4f33-99b9-6fc31d37a905,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Abrasion,10000496,Abrasion,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.533516+00
BASELINE,712d36bf-80c2-4c98-9a18-a9eb4bda29ed,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Pruritus,10037087,Pruritus,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.537282+00
BASELINE,d6ce5f62-8bc2-4ec3-9761-286eb89cf53b,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Impotence,10021518,Impotence,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.541335+00
BASELINE,32266573-663d-4ee0-b2a6-f0b2e38b4853,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Hyponatraemia,10021036,Hyponatraemia,"",>1% to ≤3%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.050716+00
BASELINE,4d1f3d9f-372a-4689-9266-923d2dbf8eaa,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,White blood cell count decreased,10048580,White blood cell count decreased,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.545708+00
BASELINE,899de0db-d24d-40ee-9591-a89bf90e6115,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Bronchitis,10003445,Bronchitis,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.549429+00
BASELINE,223aeb78-02f8-4419-992d-bed098244f8a,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Respiratory tract infection,10037375,Respiratory tract infection,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.551987+00
BASELINE,6b66a32b-b6a8-4248-b765-f9781f033810,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Glycosuria,10018425,Glycosuria,"",>1% to ≤3%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.058269+00
BASELINE,3b0b20ba-a3d2-4fbc-8e0e-efdc89f6e363,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Hypervolaemia,10046571,Hypervolaemia,"",>1% to ≤3%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.060456+00
BASELINE,e7b6d84a-820c-4698-8bd9-3426acac5f20,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Diabetes mellitus,10012601,Diabetes mellitus,"",>1% to ≤3%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.062662+00
BASELINE,5163943c-551a-4699-ad40-4b480506cded,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Weight decreased,10047895,Weight decreased,"",>1% to ≤3%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.065243+00
BASELINE,a3798d04-bbf8-4282-8acf-01b1f780c81d,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Hyperkalemia,10020639,Hyperkalemia,"",>1% to ≤3%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.070333+00
BASELINE,43c0d336-9ea6-43cc-a0ca-c790e5264fd3,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Muscle spasms,10028395,Muscle spasms,"",>1% to ≤3%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.073372+00
BASELINE,4f8e48f4-d633-4d22-ac04-d81a345dcd0e,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Purpura,10037549,Purpura,"",>1% to ≤3%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.07644+00
BASELINE,8853ed2f-caf6-4fc6-9488-0d85469ca7f1,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Thrombocytopenia,10043554,Thrombocytopenia,"",>1% to ≤3%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.07938+00
BASELINE,e72fcbbb-f10b-494d-9cec-d09e6fc62041,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Somnolence,10041349,Somnolence,"",>1% to ≤3%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.082824+00
BASELINE,f79f87a8-fa34-471b-9d1f-7950d178f194,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Impotence,10021518,Impotence,"",>1% to ≤3%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.086948+00
BASELINE,076116fe-b27a-4eff-a085-c428f27cfd79,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Blurred vision,10005886,Blurred vision,"",>1% to ≤3%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.092103+00
BASELINE,05a0d91b-7262-4257-bb45-124e37279c5b,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Bleeding,10006635,Bleeding,"","",HIGH,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.618782+00
BASELINE,5bf11424-1790-4a15-b688-37b0c0ddcdc5,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Thrombotic thrombocytopenic purpura,10043648,Thrombotic thrombocytopenic purpura,"","",HIGH,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.624009+00
BASELINE,c5db32af-a7ed-46cb-991e-a53186779b07,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Gastrointestinal haemorrhage,10017955,Gastrointestinal haemorrhage,"","",HIGH,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.627177+00
BASELINE,8ed291a2-f1d6-41f7-9e08-785f6d5a1613,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Renal impairment,10038436,Renal impairment,"",>1% to ≤3%,HIGH,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.096657+00
BASELINE,c42f48af-7190-40d1-867a-75c6269c4052,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Intracranial haemorrhage,10020772,Intracranial haemorrhage,"",0.1%,HIGH,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.632239+00
BASELINE,c6e545be-c335-4460-91b2-479ea66f4ee0,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Bleeding fatal,10006309,Bleeding fatal,"",0.2%,CRITICAL,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.635718+00
BASELINE,f11c9dd8-1aa4-4c5c-a39a-4bb52dec5365,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Epistaxis,10015090,Epistaxis,"","",MEDIUM,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.638069+00
BASELINE,36291309-6478-42c8-847e-cbfc3157bd91,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Haematuria,10019428,Haematuria,"","",MEDIUM,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.641656+00
BASELINE,74fd8515-0468-4665-9fba-7ff555654aa0,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Albuminuria,10001584,Albuminuria,"",>1% to ≤3%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.100633+00
BASELINE,6d54ed80-62e9-4132-b0ec-0a2eb67dff2d,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Haematuria,10019428,Haematuria,"",>1% to ≤3%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.105691+00
BASELINE,0633c95f-0932-4464-ad6d-8b8d0c28e531,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Contusion,10006323,Contusion,"","",LOW,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.64401+00
BASELINE,ebd1f276-d473-4516-9fbb-d0aba44b20f7,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Pruritus,10037087,Pruritus,"","",MEDIUM,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.646398+00
BASELINE,9f0d796a-44fc-4a8a-aae4-8b0a73822919,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Agranulocytosis,10001760,Agranulocytosis,"","",HIGH,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.650052+00
BASELINE,908ae4c6-37c2-45f6-b5e1-eb17f578444d,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Aplastic anaemia,10002034,Aplastic anaemia,"","",HIGH,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.652942+00
BASELINE,20ca9eb5-a63f-45cf-b54f-39158d7ded98,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Dyspnoea,10013963,Dyspnoea,"",>3%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.109882+00
BASELINE,7e39849b-b51e-4f21-86bf-6346f8d4f106,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Pancytopenia,10035528,Pancytopenia,"","",HIGH,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.657943+00
BASELINE,06173577-3a34-43d5-86d0-33c4a0353d32,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Retroperitoneal haemorrhage,10038363,Retroperitoneal haemorrhage,"","",CRITICAL,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.660968+00
BASELINE,e931636d-35de-4c3f-a9f1-3628980476eb,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Colitis,10009887,Colitis,"","",MEDIUM,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.664093+00
BASELINE,b0c7ab6b-6431-4a83-99e7-4c07b334e24d,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Pancreatitis,10033645,Pancreatitis,"","",HIGH,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.666455+00
BASELINE,3fda7970-a1ff-4e05-8367-4369ce6c3c1a,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Anaemia,10002034,Anaemia,"",>3%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.1126+00
BASELINE,8bd3e03b-db0e-4647-abeb-a837e6d2def1,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Lung oedema,10025304,Lung oedema,"",>3%,HIGH,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.114519+00
BASELINE,c71823d5-aec2-4457-8ab6-d5e4e1184f4b,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Stomatitis,10042128,Stomatitis,"","",MEDIUM,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.670507+00
BASELINE,ea02e1b2-6dbe-4e99-bfdf-de2db6e35b9e,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Pyrexia,10016256,Pyrexia,"","",MEDIUM,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.673978+00
BASELINE,f4786a02-0586-4ab5-9230-80235582c2ba,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Postoperative haemorrhage,10035787,Postoperative haemorrhage,"","",HIGH,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.677124+00
BASELINE,f9b5785e-c217-440c-a788-1be1dea8e5e1,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Acute hepatic failure,10001596,Acute hepatic failure,"","",HIGH,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.679533+00
BASELINE,45f20b44-e7e8-4b35-a360-90e48676ef7d,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Hepatitis,10019692,Hepatitis,"","",HIGH,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.682932+00
BASELINE,3f8bf49e-bc6c-4684-9ec8-45dfe7f9416b,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Liver function test abnormal,10024690,Liver function test abnormal,"","",MEDIUM,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.685347+00
BASELINE,834990c7-7379-4522-8fda-c03ee71a4b19,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Hypersensitivity,10020751,Hypersensitivity,"","",MEDIUM,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.688673+00
BASELINE,1eb21f87-6fba-4a98-8849-9baba39dbc84,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Anaphylactoid reaction,10002218,Anaphylactoid reaction,"","",HIGH,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.690909+00
BASELINE,a0eb152e-4ef2-45b5-983e-ec20339b8bd7,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Insomnia,10022437,Insomnia,"",2%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.117742+00
BASELINE,d36727c7-04d6-40cb-ac25-58f8349abe89,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Hypertriglyceridaemia,10020765,Hypertriglyceridaemia,"",1%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.120323+00
BASELINE,578c34dc-7c55-4235-ae3f-ad3c5c8ea057,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Nervousness,10029864,Nervousness,"",>0.1% to ≤1%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.122022+00
BASELINE,241a8851-745d-45e0-961d-9b71df5b69e2,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Serum sickness,10040400,Serum sickness,"","",MEDIUM,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.694286+00
BASELINE,3f660589-054a-4bdc-b39c-2abf269d555b,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Musculoskeletal haemorrhage,10028395,Musculoskeletal haemorrhage,"","",MEDIUM,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.696817+00
BASELINE,870256bc-8617-4c03-8066-ef2598d91e2e,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Myalgia,10028411,Myalgia,"","",MEDIUM,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.699632+00
BASELINE,4bb7e814-fe9b-4e19-bd71-11ade27e1392,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Arthralgia,10003239,Arthralgia,"","",MEDIUM,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.702767+00
BASELINE,f4d8a99c-f290-478b-993a-82029c06db1a,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Sleep disorder,10041232,Sleep disorder,"",>0.1% to ≤1%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.126167+00
BASELINE,890349c5-4772-475f-b199-676627408443,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Arthritis,10003246,Arthritis,"","",MEDIUM,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.705115+00
BASELINE,813353a1-6657-4441-9854-f08aafe36e6f,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Taste disorder,10043379,Taste disorder,"","",MEDIUM,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.707973+00
BASELINE,e4f54b8f-e4f9-4fff-b16d-efe0e86e8b9e,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Eye haemorrhage,10015919,Eye haemorrhage,"","",MEDIUM,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.710508+00
BASELINE,2d425541-249b-4701-aeea-04be316784d0,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Confusional state,10010300,Confusional state,"","",MEDIUM,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.713957+00
BASELINE,b91d8f8d-50aa-4f81-9b39-d7d213b18615,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Asthma,10003805,Asthma,"",>0.1% to ≤1%,HIGH,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.129646+00
BASELINE,4ef6a199-2f41-447e-a1d3-7dd8f2c5189f,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Hallucination,10019063,Hallucination,"","",MEDIUM,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.716762+00
BASELINE,d9ef0729-02f3-49c1-9036-714e3a1f2deb,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Bronchospasm,10006482,Bronchospasm,"","",MEDIUM,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.719728+00
BASELINE,f419a933-b538-4e55-b80b-fbb19d30d586,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Interstitial lung disease,10022611,Interstitial lung disease,"","",HIGH,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.721881+00
BASELINE,2f26be09-e2f6-4601-9ccb-665928cc146a,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Respiratory tract haemorrhage,10038701,Respiratory tract haemorrhage,"","",MEDIUM,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.724422+00
BASELINE,aeb1dda2-26fb-4194-8fe6-5018a422911a,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Libido decreased,10024569,Libido decreased,"",>0.1% to ≤1%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.132781+00
BASELINE,12f0abfe-b9f9-4d95-b5da-a928139694ce,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Pruritus,10037087,Pruritus,"",>0.1% to ≤1%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.137334+00
BASELINE,ec6a6b46-a39d-4d03-a01b-7e4fe3159e4a,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Glomerulopathy,10018874,Glomerulopathy,"","",HIGH,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.727565+00
BASELINE,b64ac912-71cf-455b-a994-1c7c95352daf,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Blood creatinine increased,10011368,Blood creatinine increased,"","",MEDIUM,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.73136+00
BASELINE,e5893353-de9f-40ed-826c-7934e673c6b0,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Rash maculopapular,10037844,Rash maculopapular,"","",MEDIUM,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.733483+00
BASELINE,0e94e783-947a-4e61-9893-9a648352c968,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Urticaria,10046735,Urticaria,"","",MEDIUM,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.737665+00
BASELINE,03c86c83-02ee-474b-b974-5f6c26c3fa48,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Bullous dermatitis,10006891,Bullous dermatitis,"","",MEDIUM,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.740018+00
BASELINE,3da26a4f-5d8e-438e-8e21-05041a72cbb8,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Eczema,10014184,Eczema,"","",MEDIUM,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.743425+00
BASELINE,8d484784-c950-402a-9503-c1c4d9efdb05,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Toxic epidermal necrolysis,10044223,Toxic epidermal necrolysis,"","",HIGH,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.7458+00
BASELINE,f1cab31e-d4e9-4b46-8e60-3da0c02cce19,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Stevens-Johnson syndrome,10042033,Stevens-Johnson syndrome,"","",HIGH,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.749909+00
BASELINE,193c6a6b-1bec-40fc-a739-e47286f001fd,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Angioedema,10002424,Angioedema,"","",HIGH,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.754049+00
BASELINE,94b8bf19-ba0b-4ae1-947c-739691c91c11,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Erythema multiforme,10015218,Erythema multiforme,"","",MEDIUM,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.758716+00
BASELINE,99dedd47-f626-4a2a-aba6-81030ee9d158,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Lichen planus,10024300,Lichen planus,"","",MEDIUM,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.765097+00
BASELINE,b6035f09-bbef-4186-88cb-e07b8807acb3,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Tinnitus,10043515,Tinnitus,"",>0.1% to ≤1%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.142935+00
BASELINE,c5ff5e3d-787b-4fd7-9e2f-fcffcebea3b9,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Vasculitis,10047115,Vasculitis,"","",HIGH,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.767901+00
